study,group,tissue,cellType,gene1,gene2,is_marker
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-Nk Cell,YTHDF2,3,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-Nk Cell,ZBTB8OS,3,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-Nk Cell,ZCCHC17,3,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,AL109741.2,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,AL138799.3,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,AL357055.1,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,CAPZB,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,ENO1,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,MPC2,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,MTND2P28,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,NASP,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,RBBP4,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,RPL11,1,no
HCA.human_normal.ColonImmune10XSS2VDJ,normal,Lymph,Immune Cells-T Cell-Cd8+ T Cell,RPS29P5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,ATP5G3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,BZW1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,CALM2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,CAPZB,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,CRNN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,DAPL1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,EEF1B2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,GAS5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,GLUL,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,HSPD1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,IL1R2,233,yes
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,IL1RN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,JUN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,LMNA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,MCL1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,MTATP6P1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,PRDX6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,RBM8A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,RPL31,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,RPL37A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,RPS27,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,RTN4,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,S100A14,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SDC1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SERBP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SF3B6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SFN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SH3BGRL3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SPRR2A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,SPRR2E,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,TACSTD2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,TAGLN2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,TXNIP,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Cholangiocyte,YBX1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,AREG,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,ARPC2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,ATP5G3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,ATP5I,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,BTF3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,C4orf3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CAST,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CCNI,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CDKN1A,197,yes
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CLCA4,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CLIC1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,COX5B,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,COX7A2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,COX7C,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CRABP2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CRCT1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,CSTA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,DSP,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,DUSP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,EEF1B2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,ELF3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,ENO1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,FAM162A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,FGFBP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,GUK1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,HES1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,HINT1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,IER3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,JUN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,MAL,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,MTATP6P1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,OST4,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,PERP,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,PITX1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,PTMA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RACK1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL10A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL14,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL22,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL24,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL29,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL31,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL34,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL35A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL37,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL37A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPL5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPS12,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPS23,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPS27,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPS27A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPS8,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,RPSA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,S100A10,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,S100A14,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,S100A2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,S100A8,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,S100A9,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SDC1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SNX3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPINK7,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPRR1B,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPRR2A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPRR2D,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPRR2E,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,SPRR3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,TMA7,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,TMEM40,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,TMPRSS11B,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,TMSB10,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,UQCRH,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Immune Cells-Dendritic Cell,YBX1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ALDH9A1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ARF1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ARPC5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ATP6V0B,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ATPIF1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,AURKAIP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CAP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CDA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CDC42,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CLCA2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CLCA4,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CMPK1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CNN3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CRNN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,CTNNBIP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ECM1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ELF3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,ENSA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,FDPS,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,GAS5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,GBP6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,GUK1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,IVL,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,JUN,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,LAD1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,LMNA,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,MCL1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,MRPL20,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,MRPS21,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,MTATP6P1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PDIA6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PDZK1IP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PGD,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PKP1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PMVK,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PRDX6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PSMA5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,PSMB2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RAB10,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RAB25,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RBM8A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RER1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RPL11,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RPL22,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RPL5,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,RPS8,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,S100A11,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,S100A12,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,S100A7,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,SCP2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,SDC1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,SDHC,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,SF3B6,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,SH3GLB1,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,TMEM50A,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,TMEM59,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,TPM3,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,TXNIP,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,UQCRH,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,WASF2,1,no
HCA.human_normal.TissueStability,normal,Esophagus,Progenitor Cells,YBX1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,ARPC2,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,C7,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,COL3A1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,COL6A3,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,CTGF,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,CYP1B1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,CYR61,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,DUSP1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,EFEMP1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,EGR1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,FN1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,GPX3,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,HLA-A,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,HLA-B,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,HSPA1A,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,HSPE1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,HTRA3,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,IFI16,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,JUN,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,NBL1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,NDUFS5,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,PNRC1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,RPS12,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,RPS7,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,RPSA,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,RTN4,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,S100A10,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,S100A11,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,SELENOP,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,SPARCL1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,TMSB10,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,YBX1,1,no
HCA.human_normal.TissueStability,normal,Lung,Fibroblast,ZFP36L2,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,AC016739.1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,AC073861.1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,AIF1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,ARPC2,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CCL20,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CD52,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CXCL2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CXCL3,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CXCL8,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,CXCR4,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,DUSP2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,FCER1G,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,FTH1P10,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,G0S2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HLA-B,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HLA-DQA2,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HSP90AB1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HSPA1A,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HSPB1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,HSPE1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,ID2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,IER3,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,IL1B,52,yes
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,MTATP6P1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,PNRC1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,RGS1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,RPL10P9,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,RPL22,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,RPL24,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,RPS18,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,S100A10,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,S100A4,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,SNHG5,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,SOD2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,TAGLN2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,YBX1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Granulocyte,ZFP36L2,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,AC007969.1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,AC073861.1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,ARPC5,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,ATP1B3,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,ATP5I,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,ATP6V0B,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,BTF3,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,C1QA,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,C1QB,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,C1QC,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,CD53,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,CSTA,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,CXCL8,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,DAB2,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,DBI,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,FCER1G,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,FCGR3A,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,FN1,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,GLUL,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,GNG5,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,GPX1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,HEXB,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,HSPE1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,IFI6,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,IL1B,176,yes
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,ISG15,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,LMNA,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,LRPAP1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,MARCO,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,MTATP6P1,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,PARK7,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,PTMA,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RHOA,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL14,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL15,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL22,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL24,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL29,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL32,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL35A,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL37A,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPL5,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPS23,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPS27,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPS3A,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RPS7,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,RTN4,2,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,S100A10,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,S100A11,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,S100A4,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,S100A6,1,no
HCA.human_normal.TissueStability,normal,Lung,Immune Cells-Macrophage,S100A8,1,no
